producto,categoria,pais,anio,marca
Producto_29,Computación,Pfru,2023,Sony
Producto_29,Computación,Peru,2024,Xiaomi
Producto_29,Computación,Colombia,2018,Dell
Producto_29,Computación,Colombia,2019,Samsugn
Producto_29,Computación,Colombia,2020,Samsung
Producto_29,Computación,Colombia,2021,Apple
Producto_29,Computación,Colombia,2022,Apple
Producto_29,Computación,Colombia,2023,Appel
Producto_29,Computación,Colombia,2024,HP
Producto_29,Computación,Mexico,2018,Sony
Producto_29,Computación,Mexico,2019,Samsung
Producto_29,Computación,Mexico,2020,Xiaomi
Producto_29,Computación,Mexico,2021,HP
Producto_29,Computación,Mexico,2022,Samsug
Producto_29,Computación,Mexico,2023,Huawei
Producto_29,Computación,Mexico,2024,Huawei
Producto_29,Computación,Argentina,2018,Huawei
Producto_29,Computación,Argentina,2019,Soni
Producto_29,Computación,Argentina,2020,Samsung
Producto_29,Computación,Argentina,2021,Apple
Producto_29,Computación,Arrgentina,2022,Sony
Producto_29,Computación,Argentina,2023,Ho
Producto_29,Computación,Argentina,2024,Xiaomi
Producto_29,Computación,Brasil,2018,Xiaomi
Producto_29,Computación,Brasil,2019,Xaiomi
Producto_29,Computación,Brasil,2020,Huawei
Producto_29,Computación,Brasil,2021,Huawei
Producto_29,Computación,Brasil,2022,iXaomi
Producto_29,Computación,Braisl,2023,Dell
Producto_29,Computación,Brasil,2024,Siny
Producto_30,Deporte,Chile,2018,Dell
Producto_30,Deporte,Chle,2019,Soyn
Producto_30,Deporte,Chile,2020,Samsung
Producto_30,Deporte,Chole,2021,Dell
Producto_30,Deporte,Chile,2022,Sony
Producto_30,Deporte,Chile,2023,HP
Producto_30,Deporte,Chile,2024,Xiaomi
Producto_30,Deporte,Perru,2018,Dell
Producto_30,Deporte,Preu,2019,LG
Producto_30,Deporte,Peru,2020,Samsung
Producto_30,Deporte,Peru,2021,Applf
Producto_30,Deporte,ePru,2022,Sony
Producto_30,Deporte,Pru,2023,Sony
Producto_30,Deporte,Peru,2024,LG
Producto_30,Deporte,Colombia,2018,Apple
Producto_30,Deporte,Colombia,2019,Dell
Producto_30,Deporte,Colombia,2020,Samsung
Producto_30,Deporte,Colombia,2021,Xiaoki
Producto_30,Deporte,Colombia,2022,G
Producto_30,Deporte,Colombai,2023,Samsung
Producto_30,Deporte,Cloombia,2024,HP
Producto_30,Deporte,Mexico,2018,Samsung
Producto_30,Deporte,Mexico,2019,Huawwei
Producto_30,Deporte,Mexico,2020,LGG
Producto_30,Deporte,Mexico,2021,Huawei
Producto_30,Deporte,Mexico,2022,Apple
Producto_30,Deporte,Meexico,2023,Appel
Producto_30,Deporte,Mexico,2024,Huawei
Producto_30,Deporte,Argentina,2018,Xiami
Producto_30,Deporte,Argentina,2019,Sansung
Producto_30,Deporte,Argentina,2020,sell
Producto_30,Deporte,Argentina,2021,LG
Producto_30,Deporte,Argetina,2022,Huawe
Producto_30,Deporte,Argentina,2023,Xiaomi
Producto_30,Deporte,rgentina,2024,Appls
Producto_30,Deporte,Braisl,2018,LG
Producto_30,Deporte,Brasil,2019,Xiaomi
Producto_30,Deporte,rasil,2020,Xiaomi
Producto_30,Deporte,Brasil,2021,Samsung
Producto_30,Deporte,Brasil,2022,HP
Producto_30,Deporte,Brasil,2023,pG
Producto_30,Deporte,rBasil,2024,Samsng
Producto_31,Computación,Chile,2018,Xiaomi
Producto_31,Computación,Chile,2019,Hl
Producto_31,Computación,Chle,2020,Sony
Producto_31,Computación,Chile,2021,Xiamoi
Producto_31,Computación,Chile,2022,Samusng
Producto_31,Computación,Chile,2023,Alple
Producto_31,Computación,Chile,2024,LG
Producto_31,Computación,Peru,2018,LG
Producto_31,Computación,Peru,2019,Dell
Producto_31,Computación,Peruu,2020,LG
Producto_31,Computación,Peu,2021,Apple
Producto_31,Computación,PPeru,2022,Apple
Producto_31,Computación,Peru,2023,Sony
Producto_31,Computación,PPeru,2024,Apple
Producto_31,Computación,Colombia,2018,Xiaomi
Producto_31,Computación,Colombia,2019,Xiaomi
Producto_31,Computación,Colombia,2020,GL
Producto_31,Computación,Colombia,2021,Xiamoi
Producto_31,Computación,Colombia,2022,Xiaomi
Producto_31,Computación,Colombia,2023,Xiaoi
Producto_31,Computación,Colombia,2024,Apple
Producto_31,Computación,Mexico,2018,Samsung
Producto_31,Computación,Mexico,2019,Samsunng
Producto_31,Computación,Mexico,2020,Huawei
Producto_31,Computación,Mexico,2021,Sony
Producto_31,Computación,Mexio,2022,Dell
Producto_31,Computación,Mexico,2023,HP
Producto_31,Computación,Mexico,2024,Samsung
Producto_31,Computación,Argentina,2018,PH
Producto_31,Computación,Argentina,2019,Dell
Producto_31,Computación,Argentina,2020,Xiaomi
Producto_31,Computación,Argentina,2021,Samsung
Producto_31,Computación,Agrentina,2022,LG
Producto_31,Computación,Argentina,2023,HP
Producto_31,Computación,Argetina,2024,Appe
Producto_31,Computación,Brasil,2018,LG
Producto_31,Computación,Brasil,2019,Samsung
Producto_31,Computación,Brasil,2020,eDll
Producto_31,Computación,Brasil,2021,LG
Producto_31,Computación,Brasil,2022,Huaweei
Producto_31,Computación,Brasil,2023,LG
Producto_31,Computación,Brasil,2024,G
Producto_32,Automotriz,Chille,2018,Apple
Producto_32,Automotriz,Chile,2019,Apple
Producto_32,Automotriz,Chile,2020,HPP
Producto_32,Automotriz,Chile,2021,HP
Producto_32,Automotriz,Chilw,2022,HHP
Producto_32,Automotriz,Chilee,2023,Huawei
Producto_32,Automotriz,hCile,2024,Hl
Producto_32,Automotriz,Pru,2018,Sony
Producto_32,Automotriz,Peru,2019,HP
Producto_32,Automotriz,Peru,2020,Dell
Producto_32,Automotriz,Preu,2021,Sony
Producto_32,Automotriz,Peru,2022,Apple
Producto_32,Automotriz,Peruu,2023,LG
Producto_32,Automotriz,Peu,2024,LG
Producto_32,Automotriz,Colombia,2018,Apple
Producto_32,Automotriz,Colombia,2019,Appel
Producto_32,Automotriz,Colobia,2020,Apple
Producto_32,Automotriz,Colomia,2021,Appoe
Producto_32,Automotriz,Colombia,2022,Sony
Producto_32,Automotriz,Colombia,2023,Sonyy
Producto_32,Automotriz,Colombia,2024,Apple
Producto_32,Automotriz,Mexico,2018,Smasung
Producto_32,Automotriz,Mexico,2019,L-G
Producto_32,Automotriz,Mexio,2020,Apple
Producto_32,Automotriz,Mexico,2021,LG
Producto_32,Automotriz,Mexico,2022,AApple
Producto_32,Automotriz,Mexico,2023,Sony
Producto_32,Automotriz,Mexico,2024,Apple
Producto_32,Automotriz,Argentina,2018,Dell
Producto_32,Automotriz,Argeentina,2019,HPP
Producto_32,Automotriz,Argentina,2020,Samsung
Producto_32,Automotriz,Argentina,2021,Sony
Producto_32,Automotriz,Argentina,2022,Xiaomi
Producto_32,Automotriz,Argentina,2023,fell
Producto_32,Automotriz,Argentina,2024,ell
Producto_32,Automotriz,Brsil,2018,HP
Producto_32,Automotriz,Brasil,2019,Apple
Producto_32,Automotriz,Brasil,2020,Apple
Producto_32,Automotriz,Brasil,2021,Sony
Producto_32,Automotriz,Brasil,2022,Apple
Producto_32,Automotriz,Brasil,2023,aSmsung
Producto_32,Automotriz,Brasil,2024,Xiaomi
Producto_33,Belleza,Chile,2018,Samsung
Producto_33,Belleza,Chil,2019,Dell
Producto_33,Belleza,Chile,2020,Xiaimi
Producto_33,Belleza,Chile,2021,Huawei
Producto_33,Belleza,Chlie,2022,Dell
Producto_33,Belleza,Chile,2023,Soni
Producto_33,Belleza,hCile,2024,Sansung
Producto_33,Belleza,Peru,2018,Xaiomi
Producto_33,Belleza,Peru,2019,GL
Producto_33,Belleza,Peru,2020,Del
Producto_33,Belleza,Peru,2021,Xaiomi
Producto_33,Belleza,Peru,2022,Xiaomi
Producto_33,Belleza,Peru,2023,Sony
Producto_33,Belleza,Peru,2024,Appke
Producto_33,Belleza,Colomia,2018,Samsung
Producto_33,Belleza,Clombia,2019,Xisomi
Producto_33,Belleza,Colombia,2020,Huawei
Producto_33,Belleza,Colombia,2021,HHP
Producto_33,Belleza,Colombia,2022,Samsung
Producto_33,Belleza,Colombia,2023,Applle
Producto_33,Belleza,Colombia,2024,Samsung
Producto_33,Belleza,Mexico,2018,Sny
Producto_33,Belleza,Mexico,2019,HP
Producto_33,Belleza,Mexico,2020,Sony
Producto_33,Belleza,Mexico,2021,Apple
Producto_33,Belleza,Mexico,2022,Sony
Producto_33,Belleza,Meixco,2023,Xiaomi
Producto_33,Belleza,Mexio,2024,Apple
Producto_33,Belleza,Argentina,2018,Sony
Producto_33,Belleza,Argentina,2019,Huawei
Producto_33,Belleza,Argentina,2020,Samsung
Producto_33,Belleza,Argentina,2021,Apple
Producto_33,Belleza,Argentina,2022,Huawei
Producto_33,Belleza,Arrgentina,2023,Xiiaomi
Producto_33,Belleza,Argntina,2024,Huawei
Producto_33,Belleza,Brasil,2018,Xiaoomi
Producto_33,Belleza,BBrasil,2019,Samsung
Producto_33,Belleza,Brsil,2020,Huawei
Producto_33,Belleza,Brasil,2021,pple
Producto_33,Belleza,Braasil,2022,LG
Producto_33,Belleza,Brasil,2023,eony
Producto_33,Belleza,Brasil,2024,L
Producto_34,Belleza,Chile,2018,Xiaomi
Producto_34,Belleza,Chile,2019,Samsungg
Producto_34,Belleza,Chile,2020,Sony
Producto_34,Belleza,Chil,2021,Dell
Producto_34,Belleza,Chile,2022,GL
Producto_34,Belleza,Chile,2023,Dell
Producto_34,Belleza,Chile,2024,Del
Producto_34,Belleza,Peru,2018,Xiaomi
Producto_34,Belleza,Peru,2019,Huawe
Producto_34,Belleza,Pru,2020,HP
Producto_34,Belleza,Peru,2021,Sony
Producto_34,Belleza,Peru,2022,LG
Producto_34,Belleza,Peru,2023,Apple
Producto_34,Belleza,Peru,2024,Samsung
Producto_34,Belleza,Colombia,2018,L
Producto_34,Belleza,Colombia,2019,SSony
Producto_34,Belleza,Colombia,2020,Dell
Producto_34,Belleza,Colombia,2021,Xiqomi
Producto_34,Belleza,Colombia,2022,Xiaaomi
Producto_34,Belleza,Colombia,2023,Sony
Producto_34,Belleza,Colombia,2024,Samsung
Producto_34,Belleza,Mexico,2018,Huawei
Producto_34,Belleza,Mexico,2019,Samsung
Producto_34,Belleza,Mexico,2020,Samsung
Producto_34,Belleza,Mexico,2021,SSony
Producto_34,Belleza,Meixco,2022,Apple
Producto_34,Belleza,Mexco,2023,Huawei
Producto_34,Belleza,Mexico,2024,Xiaomi
Producto_34,Belleza,Argentiina,2018,HP
Producto_34,Belleza,Argentina,2019,Apple
Producto_34,Belleza,Argentina,2020,Hl
Producto_34,Belleza,srgentina,2021,Dell
Producto_34,Belleza,Argentina,2022,Dell
Producto_34,Belleza,Argentina,2023,HP
Producto_34,Belleza,Argentina,2024,Samsung
Producto_34,Belleza,Brasil,2018,Samsung
Producto_34,Belleza,Brasil,2019,SSony
Producto_34,Belleza,Brasil,2020,aSmsung
Producto_34,Belleza,Brasil,2021,LG
Producto_34,Belleza,Brasil,2022,Huawei
Producto_34,Belleza,Brasil,2023,LG
Producto_34,Belleza,Brasli,2024,Xiaomi
Producto_35,Electrónica,Chile,2018,Apple
Producto_35,Electrónica,Chile,2019,LG
Producto_35,Electrónica,Chile,2020,Samsung
Producto_35,Electrónica,Chile,2021,Samsung
Producto_35,Electrónica,Chle,2022,Samsung
Producto_35,Electrónica,Chile,2023,Sony
Producto_35,Electrónica,Chile,2024,Sony
Producto_35,Electrónica,Peur,2018,Huawei
Producto_35,Electrónica,Peru,2019,Samsung
Producto_35,Electrónica,Peru,2020,GL
Producto_35,Electrónica,Peru,2021,Huawei
Producto_35,Electrónica,Peru,2022,HP
Producto_35,Electrónica,Perru,2023,LLG
Producto_35,Electrónica,Peru,2024,LG
Producto_35,Electrónica,Colombia,2018,Huawei
Producto_35,Electrónica,Colombia,2019,Huawei
Producto_35,Electrónica,Cokombia,2020,Sohy
Producto_35,Electrónica,Colombia,2021,Xiaomi
Producto_35,Electrónica,Colombia,2022,HP
Producto_35,Electrónica,Colombia,2023,aSmsung
Producto_35,Electrónica,Colombia,2024,Xiaomi
Producto_35,Electrónica,Meico,2018,Samsung
Producto_35,Electrónica,Mexico,2019,Dell
Producto_35,Electrónica,Mexico,2020,Huwaei
Producto_35,Electrónica,Mexico,2021,Xiaomi
Producto_35,Electrónica,Mexkco,2022,HP
Producto_35,Electrónica,Mexico,2023,L-G
Producto_35,Electrónica,Mexioc,2024,Samsung
Producto_35,Electrónica,Argentina,2018,Apple
Producto_35,Electrónica,Argentina,2019,Sony
Producto_35,Electrónica,Argntina,2020,Sony
Producto_35,Electrónica,Argentina,2021,Dell
Producto_35,Electrónica,Argentina,2022,LG
Producto_35,Electrónica,Agentina,2023,LG
Producto_35,Electrónica,Argentina,2024,Samsung
Producto_35,Electrónica,Brasil,2018,Dell
Producto_35,Electrónica,Brasil,2019,Dell
Producto_35,Electrónica,Brsil,2020,Huawei
Producto_35,Electrónica,Brasil,2021,LLG
Producto_35,Electrónica,Brasil,2022,Huawei
Producto_35,Electrónica,Brasil,2023,Sony
Producto_35,Electrónica,Barsil,2024,pAple
Producto_36,Hogar,Chile,2018,Apple
Producto_36,Hogar,Chole,2019,Xiaommi
Producto_36,Hogar,Chle,2020,HP
Producto_36,Hogar,Chile,2021,Huawei
Producto_36,Hogar,Chilee,2022,Huawei
Producto_36,Hogar,Chle,2023,L-G
Producto_36,Hogar,Chile,2024,Huawei
Producto_36,Hogar,Peru,2018,LG
Producto_36,Hogar,Pery,2019,Apple
Producto_36,Hogar,Peru,2020,HP
Producto_36,Hogar,Peru,2021,HP
Producto_36,Hogar,Peru,2022,Apple
Producto_36,Hogar,Peru,2023,HP
Producto_36,Hogar,Peru,2024,Dell
Producto_36,Hogar,Colombia,2018,Samsung
Producto_36,Hogar,Colombia,2019,SSony
Producto_36,Hogar,Colimbia,2020,Sony
Producto_36,Hogar,Colombja,2021,Dell
Producto_36,Hogar,Colombia,2022,oSny
Producto_36,Hogar,Colombia,2023,Samsung
Producto_36,Hogar,Colombia,2024,Sony
Producto_36,Hogar,Mexico,2018,Xiaomi
Producto_36,Hogar,Mexico,2019,Sony
Producto_36,Hogar,Mexico,2020,AApple
Producto_36,Hogar,Mexico,2021,HP
Producto_36,Hogar,Mexico,2022,LG
Producto_36,Hogar,Mexico,2023,Sony
Producto_36,Hogar,Mexico,2024,LG
Producto_36,Hogar,Argentina,2018,zamsung
Producto_36,Hogar,Argentina,2019,Xiwomi
Producto_36,Hogar,Argentina,2020,Samsugn
Producto_36,Hogar,Argntina,2021,Samsung
Producto_36,Hogar,Argentina,2022,Xiaimi
Producto_36,Hogar,Argentina,2023,PH
Producto_36,Hogar,Argentina,2024,Huzwei
Producto_36,Hogar,Brasil,2018,Huawei
Producto_36,Hogar,Brsil,2019,LG
Producto_36,Hogar,Brsil,2020,Appel
Producto_36,Hogar,Brsil,2021,Sony
Producto_36,Hogar,Brasil,2022,Huaweei
Producto_36,Hogar,Brasil,2023,LG
Producto_36,Hogar,Brasil,2024,Huaweei
Producto_37,Electrónica,Chile,2018,Apple
Producto_37,Electrónica,Chile,2019,Dell
Producto_37,Electrónica,Chile,2020,Samsung
Producto_37,Electrónica,CChile,2021,Dell
Producto_37,Electrónica,Chhile,2022,Samsung
Producto_37,Electrónica,Chile,2023,Huawei
Producto_37,Electrónica,hCile,2024,Dell
Producto_37,Electrónica,Peru,2018,Xiaomi
Producto_37,Electrónica,Peru,2019,LG
Producto_37,Electrónica,Peru,2020,Xiaomi
Producto_37,Electrónica,Peru,2021,Xaiomi
Producto_37,Electrónica,Peru,2022,Drll
Producto_37,Electrónica,Pru,2023,LG
Producto_37,Electrónica,Peru,2024,Xiaomi
Producto_37,Electrónica,Colombia,2018,Appel
Producto_37,Electrónica,Colombia,2019,HP
Producto_37,Electrónica,Colombiaa,2020,Ssmsung
Producto_37,Electrónica,Colombia,2021,Dell
Producto_37,Electrónica,Colomiba,2022,Soni
Producto_37,Electrónica,Colombia,2023,Xiaomi
Producto_37,Electrónica,Colombua,2024,Apple
Producto_37,Electrónica,Mexico,2018,Samsung
Producto_37,Electrónica,Mexico,2019,LG
Producto_37,Electrónica,Mexico,2020,Xiaomi
Producto_37,Electrónica,Mexico,2021,Xiaomi
Producto_37,Electrónica,Mexico,2022,Sony
Producto_37,Electrónica,Mexico,2023,Dell
Producto_37,Electrónica,Mexico,2024,Appel
Producto_37,Electrónica,Argentina,2018,Apple
Producto_37,Electrónica,Argetnina,2019,Huaweii
Producto_37,Electrónica,Argentina,2020,Dell
Producto_37,Electrónica,Argentina,2021,Soyn
Producto_37,Electrónica,Argentin,2022,LG
Producto_37,Electrónica,Argentina,2023,Apple
Producto_37,Electrónica,Argentian,2024,Sony
Producto_37,Electrónica,rBasil,2018,Sony
Producto_37,Electrónica,Barsil,2019,Soni
Producto_37,Electrónica,Brasil,2020,Huawei
Producto_37,Electrónica,Brasil,2021,Huawei
Producto_37,Electrónica,Brasil,2022,LG
Producto_37,Electrónica,Brasil,2023,Samsung
Producto_37,Electrónica,rasil,2024,Aple
Producto_38,Juguetería,Chile,2018,LLG
Producto_38,Juguetería,Chle,2019,Xiaomi
Producto_38,Juguetería,Chile,2020,Huawe
Producto_38,Juguetería,Chlie,2021,HP
Producto_38,Juguetería,Chile,2022,Dell
Producto_38,Juguetería,Chile,2023,HP
Producto_38,Juguetería,Chile,2024,Apple
Producto_38,Juguetería,Peru,2018,Samsung
Producto_38,Juguetería,Peru,2019,Huawei
Producto_38,Juguetería,Peru,2020,Xiaomi
Producto_38,Juguetería,Pru,2021,LG
Producto_38,Juguetería,Peru,2022,Xaiomi
Producto_38,Juguetería,Peru,2023,Dell
Producto_38,Juguetería,Peru,2024,Dell
Producto_38,Juguetería,Colombia,2018,Apple
Producto_38,Juguetería,Colombia,2019,HP
Producto_38,Juguetería,Colombia,2020,HPP
Producto_38,Juguetería,Collmbia,2021,Dell
Producto_38,Juguetería,Colombia,2022,Dell
Producto_38,Juguetería,Colombia,2023,Sony
Producto_38,Juguetería,Colombia,2024,H
Producto_38,Juguetería,Mxeico,2018,HP
Producto_38,Juguetería,Mexico,2019,Apple
Producto_38,Juguetería,Mexico,2020,LG
Producto_38,Juguetería,Mexxico,2021,LG
Producto_38,Juguetería,Msxico,2022,GL
Producto_38,Juguetería,Mexico,2023,Xiaomi
Producto_38,Juguetería,Mexxico,2024,Apple
Producto_38,Juguetería,Argentina,2018,LG
Producto_38,Juguetería,Aregntina,2019,Huawei
Producto_38,Juguetería,Argntina,2020,LG
Producto_38,Juguetería,Argentina,2021,Sony
Producto_38,Juguetería,Argentina,2022,Huawei
Producto_38,Juguetería,Argentina,2023,HP
Producto_38,Juguetería,Argeentina,2024,Apple
Producto_38,Juguetería,Brsil,2018,HP
Producto_38,Juguetería,Brasil,2019,Huawei
Producto_38,Juguetería,Brasil,2020,Apple
Producto_38,Juguetería,Brasil,2021,L-G
Producto_38,Juguetería,Brasil,2022,Huawie
Producto_38,Juguetería,Brasil,2023,Huawei
Producto_38,Juguetería,Brasil,2024,Xiaomi
Producto_39,Electrónica,Chile,2018,Aplpe
Producto_39,Electrónica,Chile,2019,LG
Producto_39,Electrónica,Chile,2020,Sony
Producto_39,Electrónica,Chiel,2021,Huawei
Producto_39,Electrónica,Chile,2022,Samsung
Producto_39,Electrónica,Chile,2023,Apple
Producto_39,Electrónica,Chile,2024,Xaiomi
Producto_39,Electrónica,Peru,2018,Appel
Producto_39,Electrónica,Pru,2019,LG
Producto_39,Electrónica,Peru,2020,Xiaomi
Producto_39,Electrónica,Peru,2021,Apple
Producto_39,Electrónica,Peur,2022,ony
Producto_39,Electrónica,Peru,2023,Soy
Producto_39,Electrónica,Preu,2024,Del
Producto_39,Electrónica,Colombia,2018,Dell
Producto_39,Electrónica,Colombia,2019,Delo
Producto_39,Electrónica,Colombia,2020,Samsung
Producto_39,Electrónica,Colombia,2021,ell
Producto_39,Electrónica,Colomia,2022,Huawei
Producto_39,Electrónica,Colombia,2023,HP
Producto_39,Electrónica,Colombia,2024,HP
Producto_39,Electrónica,Meexico,2018,Appel
Producto_39,Electrónica,Mexico,2019,Xiaaomi
Producto_39,Electrónica,Mexico,2020,HP
Producto_39,Electrónica,Mexio,2021,LG
Producto_39,Electrónica,Mexico,2022,Dell
Producto_39,Electrónica,Mexico,2023,LGG
Producto_39,Electrónica,Mexico,2024,LG
Producto_39,Electrónica,Argentina,2018,Soni
Producto_39,Electrónica,rgentina,2019,HPP
Producto_39,Electrónica,Argentina,2020,Xiaomi
Producto_39,Electrónica,Argentina,2021,Huawei
Producto_39,Electrónica,Argentina,2022,PH
Producto_39,Electrónica,Argntina,2023,Sony
Producto_39,Electrónica,Argentina,2024,Xiaoim
Producto_39,Electrónica,Brasil,2018,Samsung
Producto_39,Electrónica,Barsil,2019,Del
Producto_39,Electrónica,Brassil,2020,Sony
Producto_39,Electrónica,Brasil,2021,HP
Producto_39,Electrónica,Brasl,2022,Xiaommi
Producto_39,Electrónica,Brasil,2023,HHP
Producto_39,Electrónica,Brasil,2024,HPP
Producto_40,Belleza,Chile,2018,Apple
Producto_40,Belleza,Chle,2019,HP
Producto_40,Belleza,Chile,2020,HP
Producto_40,Belleza,Chhile,2021,Samsung
Producto_40,Belleza,Chile,2022,Sony
Producto_40,Belleza,Chile,2023,HHP
Producto_40,Belleza,Chile,2024,LG
Producto_40,Belleza,ePru,2018,Xiaomi
Producto_40,Belleza,Peruu,2019,HP
Producto_40,Belleza,Peru,2020,pple
Producto_40,Belleza,Peru,2021,HP
Producto_40,Belleza,Peru,2022,Sony
Producto_40,Belleza,Peru,2023,Xiaomi
Producto_40,Belleza,Peru,2024,Dell
Producto_40,Belleza,Colombia,2018,Dell
Producto_40,Belleza,Collombia,2019,HP
Producto_40,Belleza,Colombia,2020,uawei
Producto_40,Belleza,Colombia,2021,LG
Producto_40,Belleza,oClombia,2022,Samsung
Producto_40,Belleza,Colombia,2023,Samsung
Producto_40,Belleza,Colombiq,2024,Dell
Producto_40,Belleza,Mexico,2018,Xiaomi
Producto_40,Belleza,Mexio,2019,LG
Producto_40,Belleza,Mexico,2020,Sony
Producto_40,Belleza,eMxico,2021,uHawei
Producto_40,Belleza,Mexico,2022,Sony
Producto_40,Belleza,jexico,2023,Xiaomi
Producto_40,Belleza,Meico,2024,Apple
Producto_40,Belleza,Argentina,2018,LG
Producto_40,Belleza,Argentina,2019,PH
Producto_40,Belleza,Argentina,2020,Huawei
Producto_40,Belleza,Argntina,2021,Huawei
Producto_40,Belleza,Argentina,2022,HHuawei
Producto_40,Belleza,Artentina,2023,Apple
Producto_40,Belleza,Argentina,2024,Sony
Producto_40,Belleza,Brasil,2018,Apple
Producto_40,Belleza,Brasil,2019,Appel
Producto_40,Belleza,Brasil,2020,HP
Producto_40,Belleza,Brasil,2021,Samsung
Producto_40,Belleza,Brasik,2022,Xiaomi
Producto_40,Belleza,Brasil,2023,Xiaomi
Producto_40,Belleza,Brasil,2024,L-G
Producto_41,Hogar,Chile,2018,Dell
Producto_41,Hogar,Chile,2019,Sonny
Producto_41,Hogar,Chile,2020,Ssmsung
Producto_41,Hogar,Chile,2021,Sansung
Producto_41,Hogar,Chile,2022,Samsung
Producto_41,Hogar,Chile,2023,HPP
Producto_41,Hogar,Chilee,2024,HP
Producto_41,Hogar,Peru,2018,Appel
Producto_41,Hogar,Peru,2019,LG
Producto_41,Hogar,Pru,2020,Xiaomi
Producto_41,Hogar,Peru,2021,Samsung
Producto_41,Hogar,Pru,2022,Dell
Producto_41,Hogar,Peru,2023,Sony
Producto_41,Hogar,Peru,2024,Sansung
Producto_41,Hogar,Colombia,2018,Sony
Producto_41,Hogar,Coolmbia,2019,GL
Producto_41,Hogar,Colombia,2020,Dell
Producto_41,Hogar,Colombai,2021,HP
Producto_41,Hogar,Colombia,2022,Sony
Producto_41,Hogar,Colombia,2023,Xiaomi
Producto_41,Hogar,Colombia,2024,LG
Producto_41,Hogar,Mexic,2018,Xiaomi
Producto_41,Hogar,Mexico,2019,HHP
Producto_41,Hogar,Mexico,2020,Appel
Producto_41,Hogar,Mexico,2021,Xiaomi
Producto_41,Hogar,Mexco,2022,Samsung
Producto_41,Hogar,Mexico,2023,Apple
Producto_41,Hogar,Mexico,2024,LG
Producto_41,Hogar,Argentina,2018,Sansung
Producto_41,Hogar,Argentina,2019,HP
Producto_41,Hogar,Argentina,2020,Sony
Producto_41,Hogar,Argentina,2021,HP
Producto_41,Hogar,Argentina,2022,Apple
Producto_41,Hogar,Argentina,2023,HP
Producto_41,Hogar,Argentina,2024,Huawei
Producto_41,Hogar,Brasil,2018,HP
Producto_41,Hogar,Brsil,2019,Sony
Producto_41,Hogar,Brasil,2020,Huawei
Producto_41,Hogar,Brasil,2021,Samsung
Producto_41,Hogar,Brasil,2022,Samsung
Producto_41,Hogar,Brsil,2023,Apple
Producto_41,Hogar,Brasil,2024,LG
Producto_42,Juguetería,Chlie,2018,Samsung
Producto_42,Juguetería,Chile,2019,Xaiomi
Producto_42,Juguetería,Chle,2020,Appel
Producto_42,Juguetería,Chlie,2021,ell
Producto_42,Juguetería,Chile,2022,Dell
Producto_42,Juguetería,Chiel,2023,Apple
Producto_42,Juguetería,Chile,2024,HP
Producto_42,Juguetería,Perru,2018,Apple
Producto_42,Juguetería,PPeru,2019,Del
Producto_42,Juguetería,Peru,2020,Apple
Producto_42,Juguetería,Peru,2021,Samshng
Producto_42,Juguetería,Pru,2022,Xiaomi
Producto_42,Juguetería,Peru,2023,Dell
Producto_42,Juguetería,Peru,2024,Xiaomi
Producto_42,Juguetería,Colombia,2018,Soyn
Producto_42,Juguetería,Colombia,2019,Huawei
Producto_42,Juguetería,Colombia,2020,Aple
Producto_42,Juguetería,Colomia,2021,Huawei
Producto_42,Juguetería,Colombia,2022,Apple
Producto_42,Juguetería,Colombia,2023,Sony
Producto_42,Juguetería,Cloombia,2024,Xiaomi
Producto_42,Juguetería,Mexicco,2018,Del
Producto_42,Juguetería,kexico,2019,Sony
Producto_42,Juguetería,Mexico,2020,Sony
Producto_42,Juguetería,Mexico,2021,Sony
Producto_42,Juguetería,Mexico,2022,Apple
Producto_42,Juguetería,Mexico,2023,Soni
Producto_42,Juguetería,Mexico,2024,Xiaomi
Producto_42,Juguetería,Argentina,2018,Samsung
Producto_42,Juguetería,Argentina,2019,Dell
Producto_42,Juguetería,Argentin,2020,Del
Producto_42,Juguetería,Argentina,2021,Huawei
Producto_42,Juguetería,rAgentina,2022,Sony
Producto_42,Juguetería,Argentina,2023,HP
Producto_42,Juguetería,Argentina,2024,Dell
Producto_42,Juguetería,Brasiil,2018,Huawe
Producto_42,Juguetería,Brsail,2019,Sony
Producto_42,Juguetería,Brasil,2020,Xiaomi
Producto_42,Juguetería,Barsil,2021,Appel
Producto_42,Juguetería,Brasil,2022,Apple
Producto_42,Juguetería,Brasli,2023,Snoy
Producto_42,Juguetería,Brasil,2024,Samsugn
Producto_43,Computación,CChile,2018,Dell
Producto_43,Computación,Chile,2019,Soni
Producto_43,Computación,Chile,2020,Soni
Producto_43,Computación,Chile,2021,Samsung
Producto_43,Computación,Chlie,2022,HP
Producto_43,Computación,Chiile,2023,Hl
Producto_43,Computación,Chile,2024,Apple
Producto_43,Computación,Preu,2018,Apple
Producto_43,Computación,Peru,2019,Soyn
Producto_43,Computación,Peru,2020,Sony
Producto_43,Computación,oeru,2021,Xiaomi
Producto_43,Computación,Per,2022,Samsug
Producto_43,Computación,Peru,2023,HP
Producto_43,Computación,Peruu,2024,HP
Producto_43,Computación,Colombia,2018,Samsung
Producto_43,Computación,Colomiba,2019,Xiaomi
Producto_43,Computación,Colombia,2020,PH
Producto_43,Computación,Colombia,2021,Dell
Producto_43,Computación,Colombia,2022,Apple
