producto,categoria,pais,anio,marca,precio_usd
Producto_25,Automotriz,Chile,2021,Huawei,579.32
Producto_25,Automotriz,Chile,2022,Huawei,701.67
Producto_25,Automotriz,Chile,2023,Dell,640.29
Producto_25,Automotriz,Chile,2024,Samsung,625.76
Producto_25,Automotriz,Peru,2018,Xiaomi,359.92
Producto_25,Automotriz,Peru,2019,HP,648.75
Producto_25,Automotriz,Peru,2020,LG,671.71
Producto_25,Automotriz,Peru,2021,HP,657.51
Producto_25,Automotriz,Peru,2022,LG,548.24
Producto_25,Automotriz,Peru,2023,Huawei,686.42
Producto_25,Automotriz,Peru,2024,Xiaomi,561.12
Producto_25,Automotriz,Colombia,2018,Xiaomi,176.0
Producto_25,Automotriz,Colombia,2019,Apple,641.77
Producto_25,Automotriz,Colombia,2020,Sony,40.01
Producto_25,Automotriz,Colombia,2021,Apple,117.42
Producto_25,Automotriz,Colombia,2022,Dell,698.33
Producto_25,Automotriz,Colombia,2023,Samsung,282.96
Producto_25,Automotriz,Colombia,2024,Samsung,46.48
Producto_25,Automotriz,Mexico,2018,Dell,88.39
Producto_25,Automotriz,Mexico,2019,HP,242.88
Producto_25,Automotriz,Mexico,2020,Apple,793.91
Producto_25,Automotriz,Mexico,2021,Huawei,81.7
Producto_25,Automotriz,Mexico,2022,Huawei,403.58
Producto_25,Automotriz,Mexico,2023,Sony,393.9
Producto_25,Automotriz,Mexico,2024,HP,64.3
Producto_25,Automotriz,Argentina,2018,Sony,721.57
Producto_25,Automotriz,Argentina,2019,Sony,792.89
Producto_25,Automotriz,Argentina,2020,Sony,291.04
Producto_25,Automotriz,Argentina,2021,Samsung,339.73
Producto_25,Automotriz,Argentina,2022,LG,47.65
Producto_25,Automotriz,Argentina,2023,Xiaomi,708.22
Producto_25,Automotriz,Argentina,2024,Huawei,584.46
Producto_25,Automotriz,Brasil,2018,Samsung,379.56
Producto_25,Automotriz,Brasil,2019,LG,171.13
Producto_25,Automotriz,Brasil,2020,Xiaomi,151.57
Producto_25,Automotriz,Brasil,2021,LG,596.09
Producto_25,Automotriz,Brasil,2022,LG,353.78
Producto_25,Automotriz,Brasil,2023,LG,420.24
Producto_25,Automotriz,Brasil,2024,Sony,245.37
Producto_26,Electrónica,Chile,2018,Apple,1013.54
Producto_26,Electrónica,Chile,2019,Dell,947.51
Producto_26,Electrónica,Chile,2020,LG,1487.05
Producto_26,Electrónica,Chile,2021,Xiaomi,1377.63
Producto_26,Electrónica,Chile,2022,Xiaomi,1228.18
Producto_26,Electrónica,Chile,2023,Dell,305.89
Producto_26,Electrónica,Chile,2024,Samsung,627.19
Producto_26,Electrónica,Peru,2018,Samsung,1488.84
Producto_26,Electrónica,Peru,2019,HP,1042.66
Producto_26,Electrónica,Peru,2020,HP,1453.94
Producto_26,Electrónica,Peru,2021,Dell,1075.21
Producto_26,Electrónica,Peru,2022,Apple,770.17
Producto_26,Electrónica,Peru,2023,Sony,840.21
Producto_26,Electrónica,Peru,2024,Apple,1384.35
Producto_26,Electrónica,Colombia,2018,Apple,794.92
Producto_26,Electrónica,Colombia,2019,Huawei,446.18
Producto_26,Electrónica,Colombia,2020,Huawei,1260.6
Producto_26,Electrónica,Colombia,2021,Dell,1109.75
Producto_26,Electrónica,Colombia,2022,Sony,530.78
Producto_26,Electrónica,Colombia,2023,Xiaomi,494.5
Producto_26,Electrónica,Colombia,2024,Dell,466.82
Producto_26,Electrónica,Mexico,2018,Samsung,234.38
Producto_26,Electrónica,Mexico,2019,Apple,1385.43
Producto_26,Electrónica,Mexico,2020,HP,232.28
Producto_26,Electrónica,Mexico,2021,Samsung,542.32
Producto_26,Electrónica,Mexico,2022,Sony,466.09
Producto_26,Electrónica,Mexico,2023,Dell,800.91
Producto_26,Electrónica,Mexico,2024,LG,825.88
Producto_26,Electrónica,Argentina,2018,LG,219.34
Producto_26,Electrónica,Argentina,2019,LG,897.81
Producto_26,Electrónica,Argentina,2020,Dell,290.13
Producto_26,Electrónica,Argentina,2021,Samsung,340.31
Producto_26,Electrónica,Argentina,2022,Dell,1292.52
Producto_26,Electrónica,Argentina,2023,HP,345.92
Producto_26,Electrónica,Argentina,2024,Huawei,1328.34
Producto_26,Electrónica,Brasil,2018,Xiaomi,1354.56
Producto_26,Electrónica,Brasil,2019,LG,1405.83
Producto_26,Electrónica,Brasil,2020,Sony,1408.75
Producto_26,Electrónica,Brasil,2021,LG,463.25
Producto_26,Electrónica,Brasil,2022,Samsung,838.04
Producto_26,Electrónica,Brasil,2023,HP,1078.46
Producto_26,Electrónica,Brasil,2024,Sony,777.41
Producto_27,Deporte,Chile,2018,Sony,66.12
Producto_27,Deporte,Chile,2019,HP,102.31
Producto_27,Deporte,Chile,2020,Dell,45.88
Producto_27,Deporte,Chile,2021,Huawei,135.63
Producto_27,Deporte,Chile,2022,Samsung,190.82
Producto_27,Deporte,Chile,2023,Sony,39.37
Producto_27,Deporte,Chile,2024,Sony,361.72
Producto_27,Deporte,Peru,2018,LG,273.97
Producto_27,Deporte,Peru,2019,Sony,182.09
Producto_27,Deporte,Peru,2020,HP,187.42
Producto_27,Deporte,Peru,2021,LG,395.83
Producto_27,Deporte,Peru,2022,Dell,217.71
Producto_27,Deporte,Peru,2023,Huawei,37.33
Producto_27,Deporte,Peru,2024,Sony,193.3
Producto_27,Deporte,Colombia,2018,LG,168.24
Producto_27,Deporte,Colombia,2019,LG,265.2
Producto_27,Deporte,Colombia,2020,HP,165.68
Producto_27,Deporte,Colombia,2021,Sony,251.13
Producto_27,Deporte,Colombia,2022,HP,85.72
Producto_27,Deporte,Colombia,2023,Huawei,38.86
Producto_27,Deporte,Colombia,2024,Xiaomi,186.68
Producto_27,Deporte,Mexico,2018,Apple,322.48
Producto_27,Deporte,Mexico,2019,HP,35.83
Producto_27,Deporte,Mexico,2020,Samsung,215.53
Producto_27,Deporte,Mexico,2021,Xiaomi,303.05
Producto_27,Deporte,Mexico,2022,HP,305.73
Producto_27,Deporte,Mexico,2023,HP,192.38
Producto_27,Deporte,Mexico,2024,LG,204.3
Producto_27,Deporte,Argentina,2018,Huawei,115.97
Producto_27,Deporte,Argentina,2019,LG,215.84
Producto_27,Deporte,Argentina,2020,Xiaomi,24.55
Producto_27,Deporte,Argentina,2021,Huawei,399.42
Producto_27,Deporte,Argentina,2022,LG,114.95
Producto_27,Deporte,Argentina,2023,Apple,371.17
Producto_27,Deporte,Argentina,2024,Sony,84.65
Producto_27,Deporte,Brasil,2018,Dell,47.76
Producto_27,Deporte,Brasil,2019,Xiaomi,24.46
Producto_27,Deporte,Brasil,2020,Apple,298.14
Producto_27,Deporte,Brasil,2021,Apple,380.13
Producto_27,Deporte,Brasil,2022,Sony,293.89
Producto_27,Deporte,Brasil,2023,HP,44.34
Producto_27,Deporte,Brasil,2024,LG,17.16
Producto_28,Computación,Chile,2018,Xiaomi,1532.76
Producto_28,Computación,Chile,2019,Huawei,557.39
Producto_28,Computación,Chile,2020,Sony,492.58
Producto_28,Computación,Chile,2021,LG,1275.59
Producto_28,Computación,Chile,2022,Huawei,1759.86
Producto_28,Computación,Chile,2023,Sony,800.6
Producto_28,Computación,Chile,2024,Samsung,850.99
Producto_28,Computación,Peru,2018,Xiaomi,1944.7
Producto_28,Computación,Peru,2019,Huawei,1779.24
Producto_28,Computación,Peru,2020,Apple,482.12
Producto_28,Computación,Peru,2021,Dell,1908.82
Producto_28,Computación,Peru,2022,Xiaomi,1817.89
Producto_28,Computación,Peru,2023,Huawei,1574.52
Producto_28,Computación,Peru,2024,Sony,1791.88
Producto_28,Computación,Colombia,2018,HP,756.15
Producto_28,Computación,Colombia,2019,Samsung,1308.84
Producto_28,Computación,Colombia,2020,Huawei,910.4
Producto_28,Computación,Colombia,2021,Sony,207.13
Producto_28,Computación,Colombia,2022,Huawei,101.12
Producto_28,Computación,Colombia,2023,HP,508.45
Producto_28,Computación,Colombia,2024,LG,904.0
Producto_28,Computación,Mexico,2018,Dell,252.82
Producto_28,Computación,Mexico,2019,Sony,466.38
Producto_28,Computación,Mexico,2020,Sony,477.94
Producto_28,Computación,Mexico,2021,Sony,1699.3
Producto_28,Computación,Mexico,2022,Xiaomi,682.74
Producto_28,Computación,Mexico,2023,Sony,1634.45
Producto_28,Computación,Mexico,2024,HP,469.66
Producto_28,Computación,Argentina,2018,Samsung,1636.61
Producto_28,Computación,Argentina,2019,Samsung,899.37
Producto_28,Computación,Argentina,2020,LG,1540.66
Producto_28,Computación,Argentina,2021,Dell,1085.24
Producto_28,Computación,Argentina,2022,Dell,1137.7
Producto_28,Computación,Argentina,2023,Xiaomi,792.18
Producto_28,Computación,Argentina,2024,Xiaomi,1666.1
Producto_28,Computación,Brasil,2018,Apple,1857.21
Producto_28,Computación,Brasil,2019,LG,892.82
Producto_28,Computación,Brasil,2020,LG,1204.92
Producto_28,Computación,Brasil,2021,Sony,935.44
Producto_28,Computación,Brasil,2022,Sony,1947.52
Producto_28,Computación,Brasil,2023,Xiaomi,1425.48
Producto_28,Computación,Brasil,2024,LG,1659.74
Producto_29,Belleza,Chile,2018,LG,194.63
Producto_29,Belleza,Chile,2019,HP,45.07
Producto_29,Belleza,Chile,2020,Huawei,56.92
Producto_29,Belleza,Chile,2021,LG,119.21
Producto_29,Belleza,Chile,2022,Xiaomi,159.57
Producto_29,Belleza,Chile,2023,Huawei,156.21
Producto_29,Belleza,Chile,2024,Apple,100.44
Producto_29,Belleza,Peru,2018,Sony,72.54
Producto_29,Belleza,Peru,2019,HP,113.69
Producto_29,Belleza,Peru,2020,Xiaomi,107.78
Producto_29,Belleza,Peru,2021,Huawei,54.65
Producto_29,Belleza,Peru,2022,Apple,157.79
Producto_29,Belleza,Peru,2023,Dell,109.85
Producto_29,Belleza,Peru,2024,Dell,116.1
Producto_29,Belleza,Colombia,2018,Apple,125.36
Producto_29,Belleza,Colombia,2019,HP,83.71
Producto_29,Belleza,Colombia,2020,Huawei,115.04
Producto_29,Belleza,Colombia,2021,Sony,158.39
Producto_29,Belleza,Colombia,2022,LG,142.54
Producto_29,Belleza,Colombia,2023,Xiaomi,173.77
Producto_29,Belleza,Colombia,2024,Huawei,135.06
Producto_29,Belleza,Mexico,2018,Huawei,182.34
Producto_29,Belleza,Mexico,2019,Dell,184.73
Producto_29,Belleza,Mexico,2020,Huawei,152.4
Producto_29,Belleza,Mexico,2021,HP,115.62
Producto_29,Belleza,Mexico,2022,Huawei,70.82
Producto_29,Belleza,Mexico,2023,Samsung,35.53
Producto_29,Belleza,Mexico,2024,Huawei,118.14
Producto_29,Belleza,Argentina,2018,Apple,29.65
Producto_29,Belleza,Argentina,2019,Xiaomi,133.32
Producto_29,Belleza,Argentina,2020,HP,151.18
Producto_29,Belleza,Argentina,2021,Xiaomi,165.86
Producto_29,Belleza,Argentina,2022,LG,96.77
Producto_29,Belleza,Argentina,2023,Huawei,79.74
Producto_29,Belleza,Argentina,2024,LG,143.44
Producto_29,Belleza,Brasil,2018,HP,91.41
Producto_29,Belleza,Brasil,2019,LG,177.43
Producto_29,Belleza,Brasil,2020,LG,178.43
Producto_29,Belleza,Brasil,2021,Xiaomi,136.2
Producto_29,Belleza,Brasil,2022,Xiaomi,74.61
Producto_29,Belleza,Brasil,2023,Sony,151.07
Producto_29,Belleza,Brasil,2024,HP,135.59
Producto_30,Automotriz,Chile,2018,Sony,643.37
Producto_30,Automotriz,Chile,2019,Dell,720.45
Producto_30,Automotriz,Chile,2020,Apple,267.04
Producto_30,Automotriz,Chile,2021,Xiaomi,773.19
Producto_30,Automotriz,Chile,2022,HP,635.49
Producto_30,Automotriz,Chile,2023,Xiaomi,35.17
Producto_30,Automotriz,Chile,2024,Xiaomi,67.17
Producto_30,Automotriz,Peru,2018,HP,536.36
Producto_30,Automotriz,Peru,2019,HP,422.69
Producto_30,Automotriz,Peru,2020,Apple,222.97
Producto_30,Automotriz,Peru,2021,Apple,360.36
Producto_30,Automotriz,Peru,2022,Sony,54.55
Producto_30,Automotriz,Peru,2023,Sony,335.61
Producto_30,Automotriz,Peru,2024,HP,283.03
Producto_30,Automotriz,Colombia,2018,Dell,771.78
Producto_30,Automotriz,Colombia,2019,HP,717.68
Producto_30,Automotriz,Colombia,2020,HP,772.04
Producto_30,Automotriz,Colombia,2021,LG,668.07
Producto_30,Automotriz,Colombia,2022,HP,703.43
Producto_30,Automotriz,Colombia,2023,Sony,387.33
Producto_30,Automotriz,Colombia,2024,Apple,218.09
Producto_30,Automotriz,Mexico,2018,LG,92.13
Producto_30,Automotriz,Mexico,2019,HP,598.18
Producto_30,Automotriz,Mexico,2020,Xiaomi,21.43
Producto_30,Automotriz,Mexico,2021,HP,30.26
Producto_30,Automotriz,Mexico,2022,Apple,268.14
Producto_30,Automotriz,Mexico,2023,Apple,171.75
Producto_30,Automotriz,Mexico,2024,HP,583.51
Producto_30,Automotriz,Argentina,2018,Samsung,204.57
Producto_30,Automotriz,Argentina,2019,Huawei,498.12
Producto_30,Automotriz,Argentina,2020,Xiaomi,83.22
Producto_30,Automotriz,Argentina,2021,Apple,308.16
Producto_30,Automotriz,Argentina,2022,LG,145.26
Producto_30,Automotriz,Argentina,2023,Xiaomi,381.73
Producto_30,Automotriz,Argentina,2024,Samsung,283.33
Producto_30,Automotriz,Brasil,2018,LG,415.38
Producto_30,Automotriz,Brasil,2019,Apple,161.96
Producto_30,Automotriz,Brasil,2020,Sony,672.83
Producto_30,Automotriz,Brasil,2021,Samsung,439.03
Producto_30,Automotriz,Brasil,2022,HP,231.98
Producto_30,Automotriz,Brasil,2023,Apple,341.21
Producto_30,Automotriz,Brasil,2024,Sony,551.56
Producto_31,Hogar,Chile,2018,Dell,261.96
Producto_31,Hogar,Chile,2019,Huawei,193.82
Producto_31,Hogar,Chile,2020,LG,50.01
Producto_31,Hogar,Chile,2021,Sony,169.79
Producto_31,Hogar,Chile,2022,Xiaomi,65.46
Producto_31,Hogar,Chile,2023,Sony,30.97
Producto_31,Hogar,Chile,2024,HP,281.76
Producto_31,Hogar,Peru,2018,Huawei,178.62
Producto_31,Hogar,Peru,2019,Apple,194.47
Producto_31,Hogar,Peru,2020,Xiaomi,203.88
Producto_31,Hogar,Peru,2021,Xiaomi,55.56
Producto_31,Hogar,Peru,2022,HP,263.67
Producto_31,Hogar,Peru,2023,Xiaomi,71.61
Producto_31,Hogar,Peru,2024,Xiaomi,209.42
Producto_31,Hogar,Colombia,2018,Apple,17.53
Producto_31,Hogar,Colombia,2019,Dell,61.66
Producto_31,Hogar,Colombia,2020,Huawei,129.38
Producto_31,Hogar,Colombia,2021,Xiaomi,38.76
Producto_31,Hogar,Colombia,2022,Dell,42.94
Producto_31,Hogar,Colombia,2023,Xiaomi,106.96
Producto_31,Hogar,Colombia,2024,Xiaomi,207.66
Producto_31,Hogar,Mexico,2018,Sony,88.84
Producto_31,Hogar,Mexico,2019,Xiaomi,49.86
Producto_31,Hogar,Mexico,2020,Sony,191.31
Producto_31,Hogar,Mexico,2021,Sony,97.56
Producto_31,Hogar,Mexico,2022,Apple,246.95
Producto_31,Hogar,Mexico,2023,Huawei,113.7
Producto_31,Hogar,Mexico,2024,Samsung,76.27
Producto_31,Hogar,Argentina,2018,Sony,134.23
Producto_31,Hogar,Argentina,2019,Dell,217.26
Producto_31,Hogar,Argentina,2020,HP,69.15
Producto_31,Hogar,Argentina,2021,LG,268.67
Producto_31,Hogar,Argentina,2022,Xiaomi,225.6
Producto_31,Hogar,Argentina,2023,Sony,94.32
Producto_31,Hogar,Argentina,2024,Xiaomi,84.64
Producto_31,Hogar,Brasil,2018,Huawei,106.21
Producto_31,Hogar,Brasil,2019,Dell,128.55
Producto_31,Hogar,Brasil,2020,HP,217.5
Producto_31,Hogar,Brasil,2021,Samsung,25.97
Producto_31,Hogar,Brasil,2022,LG,65.06
Producto_31,Hogar,Brasil,2023,Sony,169.74
Producto_31,Hogar,Brasil,2024,Apple,102.56
Producto_32,Juguetería,Chile,2018,Dell,22.77
Producto_32,Juguetería,Chile,2019,Sony,92.42
Producto_32,Juguetería,Chile,2020,LG,9.03
Producto_32,Juguetería,Chile,2021,HP,109.62
Producto_32,Juguetería,Chile,2022,Samsung,25.45
Producto_32,Juguetería,Chile,2023,LG,70.57
Producto_32,Juguetería,Chile,2024,Xiaomi,69.09
Producto_32,Juguetería,Peru,2018,HP,56.74
Producto_32,Juguetería,Peru,2019,HP,117.14
Producto_32,Juguetería,Peru,2020,Samsung,109.63
Producto_32,Juguetería,Peru,2021,Samsung,11.73
Producto_32,Juguetería,Peru,2022,LG,18.22
Producto_32,Juguetería,Peru,2023,Sony,117.06
Producto_32,Juguetería,Peru,2024,HP,89.31
Producto_32,Juguetería,Colombia,2018,Huawei,70.43
Producto_32,Juguetería,Colombia,2019,HP,111.7
Producto_32,Juguetería,Colombia,2020,Samsung,70.92
Producto_32,Juguetería,Colombia,2021,LG,91.87
Producto_32,Juguetería,Colombia,2022,HP,59.28
Producto_32,Juguetería,Colombia,2023,HP,103.18
Producto_32,Juguetería,Colombia,2024,Huawei,99.06
Producto_32,Juguetería,Mexico,2018,Xiaomi,33.9
Producto_32,Juguetería,Mexico,2019,Huawei,65.15
Producto_32,Juguetería,Mexico,2020,HP,67.15
Producto_32,Juguetería,Mexico,2021,Xiaomi,106.83
Producto_32,Juguetería,Mexico,2022,Huawei,68.66
Producto_32,Juguetería,Mexico,2023,Sony,55.14
Producto_32,Juguetería,Mexico,2024,Samsung,50.73
Producto_32,Juguetería,Argentina,2018,Huawei,63.95
Producto_32,Juguetería,Argentina,2019,Huawei,18.19
Producto_32,Juguetería,Argentina,2020,Samsung,27.54
Producto_32,Juguetería,Argentina,2021,Xiaomi,12.54
Producto_32,Juguetería,Argentina,2022,LG,109.59
Producto_32,Juguetería,Argentina,2023,Sony,17.58
Producto_32,Juguetería,Argentina,2024,Xiaomi,63.55
Producto_32,Juguetería,Brasil,2018,LG,50.51
Producto_32,Juguetería,Brasil,2019,Apple,100.47
Producto_32,Juguetería,Brasil,2020,Sony,90.44
Producto_32,Juguetería,Brasil,2021,Huawei,47.58
Producto_32,Juguetería,Brasil,2022,LG,112.02
Producto_32,Juguetería,Brasil,2023,Samsung,77.67
Producto_32,Juguetería,Brasil,2024,LG,15.21
Producto_33,Computación,Chile,2018,LG,810.2
Producto_33,Computación,Chile,2019,Xiaomi,921.31
Producto_33,Computación,Chile,2020,Huawei,1993.51
Producto_33,Computación,Chile,2021,Xiaomi,883.04
Producto_33,Computación,Chile,2022,Huawei,581.25
Producto_33,Computación,Chile,2023,HP,470.65
Producto_33,Computación,Chile,2024,Huawei,1644.63
Producto_33,Computación,Peru,2018,Huawei,964.2
Producto_33,Computación,Peru,2019,Sony,1505.47
Producto_33,Computación,Peru,2020,Samsung,544.64
Producto_33,Computación,Peru,2021,Huawei,708.61
Producto_33,Computación,Peru,2022,Samsung,1484.18
Producto_33,Computación,Peru,2023,HP,1634.2
Producto_33,Computación,Peru,2024,Huawei,1826.51
Producto_33,Computación,Colombia,2018,Dell,1350.75
Producto_33,Computación,Colombia,2019,Huawei,1485.82
Producto_33,Computación,Colombia,2020,Dell,1440.49
Producto_33,Computación,Colombia,2021,Xiaomi,361.52
Producto_33,Computación,Colombia,2022,Samsung,483.93
Producto_33,Computación,Colombia,2023,HP,1638.46
Producto_33,Computación,Colombia,2024,Xiaomi,1853.98
Producto_33,Computación,Mexico,2018,Apple,362.04
Producto_33,Computación,Mexico,2019,HP,326.55
Producto_33,Computación,Mexico,2020,Sony,1637.2
Producto_33,Computación,Mexico,2021,LG,756.88
Producto_33,Computación,Mexico,2022,Apple,1159.93
Producto_33,Computación,Mexico,2023,LG,1273.75
Producto_33,Computación,Mexico,2024,Apple,1893.53
Producto_33,Computación,Argentina,2018,HP,492.02
Producto_33,Computación,Argentina,2019,Apple,865.43
Producto_33,Computación,Argentina,2020,HP,622.6
Producto_33,Computación,Argentina,2021,Dell,584.54
Producto_33,Computación,Argentina,2022,Sony,852.32
Producto_33,Computación,Argentina,2023,Huawei,1078.92
Producto_33,Computación,Argentina,2024,HP,948.6
Producto_33,Computación,Brasil,2018,Apple,322.69
Producto_33,Computación,Brasil,2019,Samsung,1316.01
Producto_33,Computación,Brasil,2020,HP,1047.05
Producto_33,Computación,Brasil,2021,Huawei,617.69
Producto_33,Computación,Brasil,2022,Sony,452.28
Producto_33,Computación,Brasil,2023,Huawei,180.91
Producto_33,Computación,Brasil,2024,Samsung,114.5
Producto_34,Automotriz,Chile,2018,HP,528.9
Producto_34,Automotriz,Chile,2019,Apple,758.93
Producto_34,Automotriz,Chile,2020,Huawei,115.11
Producto_34,Automotriz,Chile,2021,Sony,229.2
Producto_34,Automotriz,Chile,2022,LG,773.57
Producto_34,Automotriz,Chile,2023,Apple,616.67
Producto_34,Automotriz,Chile,2024,LG,290.89
Producto_34,Automotriz,Peru,2018,Apple,194.48
Producto_34,Automotriz,Peru,2019,Samsung,341.42
Producto_34,Automotriz,Peru,2020,Samsung,21.73
Producto_34,Automotriz,Peru,2021,Samsung,753.89
Producto_34,Automotriz,Peru,2022,Apple,483.36
Producto_34,Automotriz,Peru,2023,Dell,162.77
Producto_34,Automotriz,Peru,2024,Sony,743.95
Producto_34,Automotriz,Colombia,2018,Sony,695.13
Producto_34,Automotriz,Colombia,2019,Apple,110.85
Producto_34,Automotriz,Colombia,2020,Huawei,334.34
Producto_34,Automotriz,Colombia,2021,Sony,68.31
Producto_34,Automotriz,Colombia,2022,Xiaomi,704.11
Producto_34,Automotriz,Colombia,2023,Dell,79.47
Producto_34,Automotriz,Colombia,2024,Dell,361.75
Producto_34,Automotriz,Mexico,2018,Apple,708.52
Producto_34,Automotriz,Mexico,2019,Samsung,799.0
Producto_34,Automotriz,Mexico,2020,LG,54.14
Producto_34,Automotriz,Mexico,2021,Sony,358.43
Producto_34,Automotriz,Mexico,2022,Samsung,652.15
Producto_34,Automotriz,Mexico,2023,Apple,463.0
Producto_34,Automotriz,Mexico,2024,Sony,782.8
Producto_34,Automotriz,Argentina,2018,HP,723.92
Producto_34,Automotriz,Argentina,2019,Apple,378.14
Producto_34,Automotriz,Argentina,2020,Dell,199.83
Producto_34,Automotriz,Argentina,2021,Huawei,178.37
Producto_34,Automotriz,Argentina,2022,Dell,605.49
Producto_34,Automotriz,Argentina,2023,Xiaomi,60.24
Producto_34,Automotriz,Argentina,2024,Huawei,37.57
Producto_34,Automotriz,Brasil,2018,Xiaomi,589.28
Producto_34,Automotriz,Brasil,2019,Sony,266.61
Producto_34,Automotriz,Brasil,2020,HP,94.68
Producto_34,Automotriz,Brasil,2021,Dell,424.0
Producto_34,Automotriz,Brasil,2022,LG,224.19
Producto_34,Automotriz,Brasil,2023,LG,762.17
Producto_34,Automotriz,Brasil,2024,LG,21.35
Producto_35,Computación,Chile,2018,Huawei,106.22
Producto_35,Computación,Chile,2019,Xiaomi,198.2
Producto_35,Computación,Chile,2020,Sony,585.28
Producto_35,Computación,Chile,2021,Samsung,492.94
Producto_35,Computación,Chile,2022,HP,555.01
Producto_35,Computación,Chile,2023,Samsung,1125.97
Producto_35,Computación,Chile,2024,Apple,1020.55
Producto_35,Computación,Peru,2018,HP,710.9
Producto_35,Computación,Peru,2019,HP,604.79
Producto_35,Computación,Peru,2020,Samsung,446.22
Producto_35,Computación,Peru,2021,LG,890.24
Producto_35,Computación,Peru,2022,HP,1566.42
Producto_35,Computación,Peru,2023,Sony,1239.72
Producto_35,Computación,Peru,2024,Xiaomi,901.68
Producto_35,Computación,Colombia,2018,Samsung,286.65
Producto_35,Computación,Colombia,2019,LG,467.22
Producto_35,Computación,Colombia,2020,LG,1193.61
Producto_35,Computación,Colombia,2021,Huawei,1668.91
Producto_35,Computación,Colombia,2022,Xiaomi,897.47
Producto_35,Computación,Colombia,2023,Apple,228.96
Producto_35,Computación,Colombia,2024,Sony,626.24
Producto_35,Computación,Mexico,2018,LG,618.69
Producto_35,Computación,Mexico,2019,Apple,634.85
Producto_35,Computación,Mexico,2020,Huawei,888.78
Producto_35,Computación,Mexico,2021,Dell,108.93
Producto_35,Computación,Mexico,2022,Xiaomi,1330.19
Producto_35,Computación,Mexico,2023,Xiaomi,552.83
Producto_35,Computación,Mexico,2024,HP,143.95
Producto_35,Computación,Argentina,2018,Huawei,183.16
Producto_35,Computación,Argentina,2019,LG,573.36
Producto_35,Computación,Argentina,2020,HP,1745.28
Producto_35,Computación,Argentina,2021,Apple,541.17
Producto_35,Computación,Argentina,2022,Huawei,150.1
Producto_35,Computación,Argentina,2023,Dell,969.43
Producto_35,Computación,Argentina,2024,HP,911.58
Producto_35,Computación,Brasil,2018,HP,98.87
Producto_35,Computación,Brasil,2019,Sony,976.15
Producto_35,Computación,Brasil,2020,Samsung,1265.25
Producto_35,Computación,Brasil,2021,HP,635.91
Producto_35,Computación,Brasil,2022,Dell,1815.75
Producto_35,Computación,Brasil,2023,HP,816.01
Producto_35,Computación,Brasil,2024,Apple,672.08
Producto_36,Electrónica,Chile,2018,HP,131.17
Producto_36,Electrónica,Chile,2019,Samsung,1037.6
Producto_36,Electrónica,Chile,2020,Xiaomi,183.74
Producto_36,Electrónica,Chile,2021,Samsung,82.42
Producto_36,Electrónica,Chile,2022,Huawei,1258.26
Producto_36,Electrónica,Chile,2023,HP,1138.06
Producto_36,Electrónica,Chile,2024,LG,572.07
Producto_36,Electrónica,Peru,2018,Apple,1398.4
Producto_36,Electrónica,Peru,2019,Apple,1163.75
Producto_36,Electrónica,Peru,2020,Samsung,480.68
Producto_36,Electrónica,Peru,2021,Samsung,190.36
Producto_36,Electrónica,Peru,2022,Huawei,1213.38
Producto_36,Electrónica,Peru,2023,Dell,716.93
Producto_36,Electrónica,Peru,2024,Sony,148.1
Producto_36,Electrónica,Colombia,2018,Apple,904.69
Producto_36,Electrónica,Colombia,2019,HP,1034.67
Producto_36,Electrónica,Colombia,2020,Apple,763.18
Producto_36,Electrónica,Colombia,2021,Xiaomi,1142.73
Producto_36,Electrónica,Colombia,2022,Sony,1164.04
Producto_36,Electrónica,Colombia,2023,LG,390.79
Producto_36,Electrónica,Colombia,2024,Apple,794.08
Producto_36,Electrónica,Mexico,2018,HP,1286.7
Producto_36,Electrónica,Mexico,2019,Xiaomi,798.01
Producto_36,Electrónica,Mexico,2020,Samsung,789.91
Producto_36,Electrónica,Mexico,2021,Dell,1409.55
Producto_36,Electrónica,Mexico,2022,HP,939.47
Producto_36,Electrónica,Mexico,2023,Sony,857.02
Producto_36,Electrónica,Mexico,2024,Dell,1149.96
Producto_36,Electrónica,Argentina,2018,Samsung,980.99
Producto_36,Electrónica,Argentina,2019,Huawei,143.23
Producto_36,Electrónica,Argentina,2020,Huawei,321.63
Producto_36,Electrónica,Argentina,2021,Samsung,640.42
Producto_36,Electrónica,Argentina,2022,Sony,1062.66
Producto_36,Electrónica,Argentina,2023,LG,1462.15
Producto_36,Electrónica,Argentina,2024,Huawei,1164.44
Producto_36,Electrónica,Brasil,2018,HP,681.29
Producto_36,Electrónica,Brasil,2019,Huawei,492.04
Producto_36,Electrónica,Brasil,2020,HP,960.21
Producto_36,Electrónica,Brasil,2021,LG,1411.81
Producto_36,Electrónica,Brasil,2022,Xiaomi,1175.16
Producto_36,Electrónica,Brasil,2023,Xiaomi,238.45
Producto_36,Electrónica,Brasil,2024,Apple,550.2
Producto_37,Electrónica,Chile,2018,Dell,444.65
Producto_37,Electrónica,Chile,2019,Dell,539.77
Producto_37,Electrónica,Chile,2020,HP,1382.01
Producto_37,Electrónica,Chile,2021,Sony,1389.11
Producto_37,Electrónica,Chile,2022,Samsung,1102.45
Producto_37,Electrónica,Chile,2023,HP,1324.92
Producto_37,Electrónica,Chile,2024,LG,1069.69
Producto_37,Electrónica,Peru,2018,Dell,412.85
