producto,categoria,pais,anio,marca
Producto_29,Belleza,Colombia,2020,Appel
Producto_29,Belleza,Colombai,2021,Ho
Producto_29,Belleza,Colombia,2022,Samsung
Producto_29,Belleza,Colombia,2023,LG
Producto_29,Belleza,Colombia,2024,HP
Producto_29,Belleza,Mexico,2018,HP
Producto_29,Belleza,Mexico,2019,Huawei
Producto_29,Belleza,Mexxico,2020,Huawei
Producto_29,Belleza,Mexico,2021,Xiaomi
Producto_29,Belleza,Mexio,2022,Huwaei
Producto_29,Belleza,kexico,2023,LG
Producto_29,Belleza,Mexico,2024,Huawei
Producto_29,Belleza,Argentina,2018,Xiaomi
Producto_29,Belleza,Argentia,2019,Samsung
Producto_29,Belleza,Argentina,2020,AApple
Producto_29,Belleza,Argentina,2021,Dell
Producto_29,Belleza,Argsntina,2022,Samsung
Producto_29,Belleza,Argentina,2023,LG
Producto_29,Belleza,Argentina,2024,Samsung
Producto_29,Belleza,Brasi,2018,LG
Producto_29,Belleza,Brasil,2019,Sony
Producto_29,Belleza,Brasil,2020,HPP
Producto_29,Belleza,Brassil,2021,Dell
Producto_29,Belleza,Brasil,2022,Sansung
Producto_29,Belleza,Brasil,2023,Dell
Producto_29,Belleza,BBrasil,2024,Sony
Producto_30,Automotriz,Chile,2018,Sony
Producto_30,Automotriz,Chile,2019,Huawie
Producto_30,Automotriz,Chile,2020,LG
Producto_30,Automotriz,Chile,2021,Apple
Producto_30,Automotriz,Chile,2022,Huawe
Producto_30,Automotriz,Chile,2023,Xiaomi
Producto_30,Automotriz,Chile,2024,Xiaomi
Producto_30,Automotriz,Peru,2018,Xiaomi
Producto_30,Automotriz,Peru,2019,Apple
Producto_30,Automotriz,Peru,2020,Sony
Producto_30,Automotriz,Peeru,2021,DDell
Producto_30,Automotriz,Pru,2022,Samsung
Producto_30,Automotriz,Peru,2023,LG
Producto_30,Automotriz,Peru,2024,Dell
Producto_30,Automotriz,Colombi,2018,HP
Producto_30,Automotriz,Colombia,2019,Samsung
Producto_30,Automotriz,Colombia,2020,Samsung
Producto_30,Automotriz,olombia,2021,Dell
Producto_30,Automotriz,Colombia,2022,Sony
Producto_30,Automotriz,Colombia,2023,DDell
Producto_30,Automotriz,Colombia,2024,Samsung
Producto_30,Automotriz,Mexio,2018,Samsung
Producto_30,Automotriz,Mexic,2019,Dell
Producto_30,Automotriz,Mexico,2020,Apple
Producto_30,Automotriz,Mexico,2021,Sony
Producto_30,Automotriz,MMexico,2022,Sony
Producto_30,Automotriz,Mexico,2023,LLG
Producto_30,Automotriz,Mexico,2024,Xiaomi
Producto_30,Automotriz,Argentina,2018,L
Producto_30,Automotriz,Argentina,2019,Samxung
Producto_30,Automotriz,Argentina,2020,Sony
Producto_30,Automotriz,Argentina,2021,Apple
Producto_30,Automotriz,Argentina,2022,Appple
Producto_30,Automotriz,Argentina,2023,Huawei
Producto_30,Automotriz,Argentina,2024,HP
Producto_30,Automotriz,Brasil,2018,Samsung
Producto_30,Automotriz,Brail,2019,Soni
Producto_30,Automotriz,Brasip,2020,Apple
Producto_30,Automotriz,Brasil,2021,Huawei
Producto_30,Automotriz,Brasil,2022,Soni
Producto_30,Automotriz,Brasil,2023,LG
Producto_30,Automotriz,Brasil,2024,Samsung
Producto_31,Hogar,Chile,2018,Samsung
Producto_31,Hogar,Chile,2019,Dell
Producto_31,Hogar,Chile,2020,LG
Producto_31,Hogar,Chile,2021,Apple
Producto_31,Hogar,Chile,2022,Dell
Producto_31,Hogar,Chile,2023,HPP
Producto_31,Hogar,Chile,2024,HP
Producto_31,Hogar,Peru,2018,Huawei
Producto_31,Hogar,Peru,2019,HP
Producto_31,Hogar,Peur,2020,Dell
Producto_31,Hogar,Peru,2021,Apple
Producto_31,Hogar,Peru,2022,AApple
Producto_31,Hogar,Peru,2023,HP
Producto_31,Hogar,Peru,2024,Apple
Producto_31,Hogar,Colombia,2018,LG
Producto_31,Hogar,Colombia,2019,Sony
Producto_31,Hogar,Colombiq,2020,Dell
Producto_31,Hogar,Colombia,2021,Huawei
Producto_31,Hogar,Colombia,2022,Sonny
Producto_31,Hogar,Colomba,2023,Huawei
Producto_31,Hogar,Colomia,2024,Dell
Producto_31,Hogar,Mexico,2018,Apple
Producto_31,Hogar,Mexico,2019,Dell
Producto_31,Hogar,Mexico,2020,Huawei
Producto_31,Hogar,Mexio,2021,Sajsung
Producto_31,Hogar,Meixco,2022,Sony
Producto_31,Hogar,Mexico,2023,L-G
Producto_31,Hogar,Meexico,2024,Appls
Producto_31,Hogar,Argenttina,2018,LG
Producto_31,Hogar,Argentina,2019,Samsung
Producto_31,Hogar,Argentina,2020,Samsung
Producto_31,Hogar,Argntina,2021,Del
Producto_31,Hogar,Argntina,2022,HP
Producto_31,Hogar,Argentina,2023,Dell
Producto_31,Hogar,Argentina,2024,Sony
Producto_31,Hogar,Brasil,2018,Huawei
Producto_31,Hogar,Brasli,2019,Apple
Producto_31,Hogar,Brasil,2020,Apple
Producto_31,Hogar,Brasil,2021,DDell
Producto_31,Hogar,Brsail,2022,Saamsung
Producto_31,Hogar,Brasil,2023,Dell
Producto_31,Hogar,Brasil,2024,PH
Producto_32,Juguetería,Child,2018,Dell
Producto_32,Juguetería,Chile,2019,HHP
Producto_32,Juguetería,Chile,2020,Apple
Producto_32,Juguetería,Chile,2021,Sony
Producto_32,Juguetería,Chile,2022,Sony
Producto_32,Juguetería,Chipe,2023,HP
Producto_32,Juguetería,Chile,2024,Huawei
Producto_32,Juguetería,Peru,2018,Dell
Producto_32,Juguetería,Peru,2019,Samsun
Producto_32,Juguetería,Peru,2020,HP
Producto_32,Juguetería,Peru,2021,HP
Producto_32,Juguetería,eru,2022,Dell
Producto_32,Juguetería,Peru,2023,Sony
Producto_32,Juguetería,Peru,2024,Samsung
Producto_32,Juguetería,Colombia,2018,Dell
Producto_32,Juguetería,Colombia,2019,Huawei
Producto_32,Juguetería,Colombia,2020,LG
Producto_32,Juguetería,CColombia,2021,Xaiomi
Producto_32,Juguetería,Colombia,2022,Samssung
Producto_32,Juguetería,Colombia,2023,Samsung
Producto_32,Juguetería,Colombka,2024,kG
Producto_32,Juguetería,Mexico,2018,HP
Producto_32,Juguetería,Mexico,2019,Xiaomi
Producto_32,Juguetería,Mexio,2020,Xiaomi
Producto_32,Juguetería,Mexico,2021,Xiaomi
Producto_32,Juguetería,Mexico,2022,Xiaommi
Producto_32,Juguetería,Mexico,2023,Huawei
Producto_32,Juguetería,Mexico,2024,HP
Producto_32,Juguetería,Argentiina,2018,LG
Producto_32,Juguetería,Argentina,2019,Samsung
Producto_32,Juguetería,Argentnia,2020,uawei
Producto_32,Juguetería,Argentina,2021,Sony
Producto_32,Juguetería,Argentina,2022,Sonny
Producto_32,Juguetería,Argentina,2023,Soni
Producto_32,Juguetería,Argentina,2024,Dell
Producto_32,Juguetería,Brasil,2018,Dell
Producto_32,Juguetería,Brasil,2019,Lt
Producto_32,Juguetería,Brasil,2020,Huaewi
Producto_32,Juguetería,Brasil,2021,damsung
Producto_32,Juguetería,Brasil,2022,Dell
Producto_32,Juguetería,Brasil,2023,Sony
Producto_32,Juguetería,Brasil,2024,Sony
Producto_33,Computación,Chile,2018,Dell
Producto_33,Computación,Chile,2019,Huaawei
Producto_33,Computación,Chile,2020,Huawei
Producto_33,Computación,Chile,2021,Xiami
Producto_33,Computación,Chile,2022,Sony
Producto_33,Computación,Chile,2023,Xiaomi
Producto_33,Computación,Chile,2024,Samsunng
Producto_33,Computación,Pru,2018,eDll
Producto_33,Computación,Peru,2019,Apple
Producto_33,Computación,Peru,2020,HP
Producto_33,Computación,Peru,2021,Sony
Producto_33,Computación,Peeru,2022,Xiqomi
Producto_33,Computación,Peru,2023,Sony
Producto_33,Computación,Peru,2024,Sony
Producto_33,Computación,Colombia,2018,Xiami
Producto_33,Computación,Colombia,2019,LG
Producto_33,Computación,Colombia,2020,Xiaomi
Producto_33,Computación,Colombia,2021,Samsung
Producto_33,Computación,Colombia,2022,LG
Producto_33,Computación,Colombia,2023,Sony
Producto_33,Computación,Colonbia,2024,PH
Producto_33,Computación,Mexico,2018,Delll
Producto_33,Computación,Mexico,2019,Huawei
Producto_33,Computación,Mexico,2020,Apple
Producto_33,Computación,Mexico,2021,Apple
Producto_33,Computación,Mexico,2022,Apple
Producto_33,Computación,Mexico,2023,L-G
Producto_33,Computación,Mexico,2024,Apple
Producto_33,Computación,Argentina,2018,LG
Producto_33,Computación,Argenitna,2019,Apple
Producto_33,Computación,Argntina,2020,HP
Producto_33,Computación,Argentina,2021,Dell
Producto_33,Computación,Argentina,2022,Szmsung
Producto_33,Computación,Argentina,2023,Dll
Producto_33,Computación,Argentina,2024,Samsung
Producto_33,Computación,Brassil,2018,Apple
Producto_33,Computación,Brawil,2019,HP
Producto_33,Computación,Brasil,2020,Dell
Producto_33,Computación,Brasip,2021,Samsung
Producto_33,Computación,Brasil,2022,Lh
Producto_33,Computación,Brasil,2023,Xoaomi
Producto_33,Computación,Braail,2024,Huawei
Producto_34,Automotriz,Cihle,2018,Xiamoi
Producto_34,Automotriz,Chile,2019,Sony
Producto_34,Automotriz,Chile,2020,Aplle
Producto_34,Automotriz,Chhile,2021,Xiaomi
Producto_34,Automotriz,Chile,2022,Xiaomi
Producto_34,Automotriz,Cihle,2023,Dell
Producto_34,Automotriz,Chile,2024,Apple
Producto_34,Automotriz,Peru,2018,Huwaei
Producto_34,Automotriz,Peru,2019,Samsung
Producto_34,Automotriz,Peru,2020,Dell
Producto_34,Automotriz,Peru,2021,Sony
Producto_34,Automotriz,Preu,2022,Sony
Producto_34,Automotriz,Peru,2023,Apple
Producto_34,Automotriz,Peru,2024,Huawe
Producto_34,Automotriz,Colobmia,2018,HP
Producto_34,Automotriz,Colombia,2019,Appel
Producto_34,Automotriz,Colomia,2020,oSny
Producto_34,Automotriz,Colombia,2021,Samsung
Producto_34,Automotriz,Colombia,2022,Sony
Producto_34,Automotriz,Colombia,2023,HP
Producto_34,Automotriz,Colombia,2024,LG
Producto_34,Automotriz,Mexico,2018,pple
Producto_34,Automotriz,Mexico,2019,HP
Producto_34,Automotriz,Mexico,2020,Aple
Producto_34,Automotriz,Mexico,2021,Samsung
Producto_34,Automotriz,Mexico,2022,Xiamoi
Producto_34,Automotriz,Mexico,2023,Samsung
Producto_34,Automotriz,Mexio,2024,Samsung
Producto_34,Automotriz,Argentinw,2018,Xaiomi
Producto_34,Automotriz,Argentina,2019,LG
Producto_34,Automotriz,Argentina,2020,HP
Producto_34,Automotriz,Argentina,2021,HP
Producto_34,Automotriz,Argentin,2022,Smsung
Producto_34,Automotriz,Argentina,2023,Samsung
Producto_34,Automotriz,Argentina,2024,Xiaomj
Producto_34,Automotriz,rasil,2018,Sansung
Producto_34,Automotriz,Brwsil,2019,Sony
Producto_34,Automotriz,Barsil,2020,Samsung
Producto_34,Automotriz,Brasli,2021,Sansung
Producto_34,Automotriz,Brasil,2022,Dell
Producto_34,Automotriz,Brasil,2023,Dell
Producto_34,Automotriz,Brasil,2024,Soni
Producto_35,Computación,Chile,2018,Apple
Producto_35,Computación,Chhile,2019,Xiaomi
Producto_35,Computación,Cile,2020,PH
Producto_35,Computación,Chile,2021,Samdung
Producto_35,Computación,Cihle,2022,LG
Producto_35,Computación,Chile,2023,Apple
Producto_35,Computación,Chle,2024,Sojy
Producto_35,Computación,Peru,2018,Xiaomi
Producto_35,Computación,Peru,2019,HP
Producto_35,Computación,Peru,2020,Xiaomi
Producto_35,Computación,Peru,2021,Xiomi
Producto_35,Computación,Peru,2022,Apple
Producto_35,Computación,Pru,2023,Samsung
Producto_35,Computación,Peru,2024,LG
Producto_35,Computación,Colombia,2018,LG
Producto_35,Computación,Colombia,2019,Xiaomi
Producto_35,Computación,Colombia,2020,Xiaomi
Producto_35,Computación,Colombia,2021,Dell
Producto_35,Computación,Colommbia,2022,Xiaoi
Producto_35,Computación,Colombia,2023,Xaiomi
Producto_35,Computación,Colomia,2024,Dell
Producto_35,Computación,Mexico,2018,Xiaomi
Producto_35,Computación,Mexic,2019,Apple
Producto_35,Computación,Mexicco,2020,Dell
Producto_35,Computación,Mexico,2021,G
Producto_35,Computación,Mexico,2022,Samsung
Producto_35,Computación,Mexico,2023,Dell
Producto_35,Computación,Mexico,2024,Del
Producto_35,Computación,Argentina,2018,Dell
Producto_35,Computación,Argntina,2019,L
Producto_35,Computación,Argentian,2020,Ly
Producto_35,Computación,Argentina,2021,Xaomi
Producto_35,Computación,Argentina,2022,Apple
Producto_35,Computación,Argentina,2023,Samsung
Producto_35,Computación,Argetina,2024,Smasung
Producto_35,Computación,Brasil,2018,Aple
Producto_35,Computación,Brsil,2019,Xiaomi
Producto_35,Computación,Brasil,2020,Huswei
Producto_35,Computación,Brasik,2021,Sony
Producto_35,Computación,Brasil,2022,Apple
Producto_35,Computación,Brsail,2023,Apple
Producto_35,Computación,Brasil,2024,HP
Producto_36,Electrónica,Chile,2018,Xaiomi
Producto_36,Electrónica,Chle,2019,Huaweii
Producto_36,Electrónica,Chile,2020,P
Producto_36,Electrónica,Chile,2021,Dell
Producto_36,Electrónica,Chile,2022,Smsung
Producto_36,Electrónica,Chile,2023,Huawei
Producto_36,Electrónica,Chiel,2024,LG
Producto_36,Electrónica,Pru,2018,Sony
Producto_36,Electrónica,Peru,2019,Huawei
Producto_36,Electrónica,Peru,2020,Huwaei
Producto_36,Electrónica,Peru,2021,Aplpe
Producto_36,Electrónica,Peru,2022,HP
Producto_36,Electrónica,leru,2023,Dell
Producto_36,Electrónica,Peru,2024,Samsug
Producto_36,Electrónica,Colombiia,2018,Xiiaomi
Producto_36,Electrónica,Colombai,2019,Dell
Producto_36,Electrónica,Colombia,2020,Samsung
Producto_36,Electrónica,Colombia,2021,DDell
Producto_36,Electrónica,Colokbia,2022,HP
Producto_36,Electrónica,Colombia,2023,Huawei
Producto_36,Electrónica,Colombia,2024,GL
Producto_36,Electrónica,Mexico,2018,Samsung
Producto_36,Electrónica,Mexico,2019,HP
Producto_36,Electrónica,Mxico,2020,Aople
Producto_36,Electrónica,Mexico,2021,Sansung
Producto_36,Electrónica,Mexio,2022,Dell
Producto_36,Electrónica,Mexiico,2023,Apple
Producto_36,Electrónica,Mexico,2024,LG
Producto_36,Electrónica,Agentina,2018,HPP
Producto_36,Electrónica,Arggentina,2019,LG
Producto_36,Electrónica,Argemtina,2020,Xiaomi
Producto_36,Electrónica,Argentina,2021,Huawei
Producto_36,Electrónica,Argentina,2022,Sony
Producto_36,Electrónica,Argentina,2023,Snoy
Producto_36,Electrónica,Agentina,2024,Sony
Producto_36,Electrónica,Brasil,2018,Sony
Producto_36,Electrónica,Brasik,2019,Xiaomi
Producto_36,Electrónica,Brasil,2020,LG
Producto_36,Electrónica,Brasiil,2021,Xiaomi
Producto_36,Electrónica,Brasil,2022,Huawei
Producto_36,Electrónica,Brasil,2023,HHP
Producto_36,Electrónica,Braisl,2024,HP
Producto_37,Electrónica,Child,2018,Samsung
Producto_37,Electrónica,Chile,2019,LG
Producto_37,Electrónica,Chile,2020,HP
Producto_37,Electrónica,Chile,2021,LG
Producto_37,Electrónica,Chile,2022,Samsung
Producto_37,Electrónica,Chile,2023,Xiaomi
Producto_37,Electrónica,Chile,2024,Xiaomi
Producto_37,Electrónica,Peru,2018,Huawek
Producto_37,Electrónica,Peur,2019,Huawei
Producto_37,Electrónica,Peru,2020,Sony
Producto_37,Electrónica,Peru,2021,Dell
Producto_37,Electrónica,Peru,2022,LG
Producto_37,Electrónica,Peru,2023,Dell
Producto_37,Electrónica,Peru,2024,Appple
Producto_37,Electrónica,Colombia,2018,Sony
Producto_37,Electrónica,Colombia,2019,Apple
Producto_37,Electrónica,Colombia,2020,Del
Producto_37,Electrónica,Colkmbia,2021,LG
Producto_37,Electrónica,Colombia,2022,Huawei
Producto_37,Electrónica,Colombia,2023,Huawei
Producto_37,Electrónica,Colombia,2024,Dell
Producto_37,Electrónica,Mexicl,2018,Dell
Producto_37,Electrónica,Mxico,2019,GL
Producto_37,Electrónica,Mexico,2020,Snoy
Producto_37,Electrónica,Mexico,2021,Samsung
Producto_37,Electrónica,Mexico,2022,Apple
Producto_37,Electrónica,Mexic,2023,LGG
Producto_37,Electrónica,Mexioc,2024,Huawei
Producto_37,Electrónica,Argentina,2018,HPP
Producto_37,Electrónica,Argentina,2019,Sony
Producto_37,Electrónica,Argentina,2020,Sony
Producto_37,Electrónica,Argentina,2021,Samsung
Producto_37,Electrónica,Aregntina,2022,Dell
Producto_37,Electrónica,Argentina,2023,Aple
Producto_37,Electrónica,Argentina,2024,Samsung
Producto_37,Electrónica,Brasil,2018,HP
Producto_37,Electrónica,Brasil,2019,Dell
Producto_37,Electrónica,Brsil,2020,Samsung
Producto_37,Electrónica,Brsil,2021,Apple
Producto_37,Electrónica,Brasil,2022,Sony
Producto_37,Electrónica,Brasil,2023,Sasung
Producto_37,Electrónica,Brasiil,2024,HPP
Producto_38,Juguetería,hCile,2018,Huawei
Producto_38,Juguetería,Chile,2019,Delll
Producto_38,Juguetería,Chhile,2020,Xiaomi
Producto_38,Juguetería,Chile,2021,Xiaommi
Producto_38,Juguetería,Chile,2022,Xiaomi
Producto_38,Juguetería,Chle,2023,Sony
Producto_38,Juguetería,Chile,2024,HP
Producto_38,Juguetería,Peru,2018,LG
Producto_38,Juguetería,Peru,2019,Samsung
Producto_38,Juguetería,Peru,2020,PH
Producto_38,Juguetería,Peru,2021,Dell
Producto_38,Juguetería,PPeru,2022,Samsung
Producto_38,Juguetería,ePru,2023,Apple
Producto_38,Juguetería,Peru,2024,LG
Producto_38,Juguetería,Coombia,2018,Huaewi
Producto_38,Juguetería,Colombia,2019,Xiaomi
Producto_38,Juguetería,Colombia,2020,Xiaomi
Producto_38,Juguetería,Colombia,2021,LGG
Producto_38,Juguetería,Colobmia,2022,HP
Producto_38,Juguetería,Colombia,2023,Dell
Producto_38,Juguetería,Colombia,2024,HP
Producto_38,Juguetería,Mexico,2018,HPP
Producto_38,Juguetería,Mexico,2019,Xiaomi
Producto_38,Juguetería,Mexico,2020,Sony
Producto_38,Juguetería,Mexcio,2021,Samsng
Producto_38,Juguetería,Mexico,2022,LG
Producto_38,Juguetería,Mexico,2023,Samsung
Producto_38,Juguetería,Mexico,2024,Huwaei
Producto_38,Juguetería,Argentina,2018,HPP
Producto_38,Juguetería,Argentina,2019,LLG
Producto_38,Juguetería,Argentina,2020,Xiaomi
Producto_38,Juguetería,Argentina,2021,Huawei
Producto_38,Juguetería,Argentina,2022,Huawe
Producto_38,Juguetería,Argentina,2023,Deol
Producto_38,Juguetería,Argrntina,2024,Aplle
Producto_38,Juguetería,Brasil,2018,Slny
Producto_38,Juguetería,Brasil,2019,HP
Producto_38,Juguetería,Brsail,2020,Dell
Producto_38,Juguetería,Barsil,2021,Ho
Producto_38,Juguetería,Brasil,2022,Sony
Producto_38,Juguetería,Brasil,2023,Huawei
Producto_38,Juguetería,Brasil,2024,L
Producto_39,Electrónica,Chile,2018,HP
Producto_39,Electrónica,Chile,2019,Sonyy
Producto_39,Electrónica,Chile,2020,HP
Producto_39,Electrónica,Chile,2021,LG
Producto_39,Electrónica,Chile,2022,Samsung
Producto_39,Electrónica,Chil,2023,Huawei
Producto_39,Electrónica,Chile,2024,LG
Producto_39,Electrónica,Peru,2018,Sony
Producto_39,Electrónica,Pwru,2019,fell
Producto_39,Electrónica,Peru,2020,Sony
Producto_39,Electrónica,Peru,2021,Samsung
Producto_39,Electrónica,Peru,2022,HP
Producto_39,Electrónica,Peru,2023,LG
Producto_39,Electrónica,Peru,2024,Dell
Producto_39,Electrónica,Colombia,2018,Huawei
Producto_39,Electrónica,Cokombia,2019,Apple
Producto_39,Electrónica,Colombia,2020,Samsung
Producto_39,Electrónica,Colombia,2021,Huaweei
Producto_39,Electrónica,Colombia,2022,Huawei
Producto_39,Electrónica,Colombia,2023,Huwaei
Producto_39,Electrónica,Colombia,2024,Huawei
Producto_39,Electrónica,Mexico,2018,Xiaomi
Producto_39,Electrónica,Mexico,2019,Huawei
Producto_39,Electrónica,Mexico,2020,L-G
Producto_39,Electrónica,Mexico,2021,Huawei
Producto_39,Electrónica,Mexico,2022,Huawei
Producto_39,Electrónica,Mexico,2023,Xiaomi
Producto_39,Electrónica,Mexco,2024,Huawe
Producto_39,Electrónica,Argentina,2018,iXaomi
Producto_39,Electrónica,Argentina,2019,LG
Producto_39,Electrónica,Argentina,2020,L
Producto_39,Electrónica,Argentinw,2021,LG
Producto_39,Electrónica,Argentina,2022,HP
Producto_39,Electrónica,Argentina,2023,Dell
Producto_39,Electrónica,Argenina,2024,Samsung
Producto_39,Electrónica,Brqsil,2018,Soni
Producto_39,Electrónica,Brsail,2019,LG
Producto_39,Electrónica,Brasil,2020,Saamsung
Producto_39,Electrónica,Brasil,2021,Xiaomi
Producto_39,Electrónica,Brasil,2022,HP
Producto_39,Electrónica,Brasil,2023,Samsung
Producto_39,Electrónica,Brasil,2024,Delk
Producto_40,Computación,Chlie,2018,Huawei
Producto_40,Computación,Chile,2019,HP
Producto_40,Computación,Chle,2020,LG
Producto_40,Computación,Chle,2021,Apple
Producto_40,Computación,Chile,2022,Xiaomi
Producto_40,Computación,Chlie,2023,HP
Producto_40,Computación,Chille,2024,Samsung
Producto_40,Computación,Peru,2018,HP
Producto_40,Computación,Peru,2019,Sony
Producto_40,Computación,Peru,2020,HP
Producto_40,Computación,Peru,2021,Samsung
Producto_40,Computación,Pru,2022,HP
Producto_40,Computación,Peru,2023,Dell
Producto_40,Computación,Peru,2024,Samsung
Producto_40,Computación,Colombia,2018,Dell
Producto_40,Computación,Colombia,2019,Dell
Producto_40,Computación,Colombia,2020,Sony
Producto_40,Computación,Colombia,2021,Samssung
Producto_40,Computación,Colombia,2022,HHP
Producto_40,Computación,Colombia,2023,Huawei
Producto_40,Computación,Colombia,2024,Huawei
Producto_40,Computación,Mexico,2018,Del
Producto_40,Computación,Mexico,2019,Huawwei
Producto_40,Computación,Mexic,2020,Dell
Producto_40,Computación,Mexico,2021,Xiaomi
Producto_40,Computación,Mexxico,2022,Sony
Producto_40,Computación,Mexico,2023,xamsung
Producto_40,Computación,Mexico,2024,HP
Producto_40,Computación,Argentina,2018,Aplle
Producto_40,Computación,Argentina,2019,Samsung
Producto_40,Computación,Argentina,2020,Samsung
Producto_40,Computación,Argenntina,2021,Samsung
Producto_40,Computación,Argntina,2022,LG
Producto_40,Computación,Argentina,2023,Dell
Producto_40,Computación,Argentina,2024,LG
Producto_40,Computación,Brasil,2018,HPP
Producto_40,Computación,rBasil,2019,Sony
Producto_40,Computación,Brasil,2020,Xiaom
Producto_40,Computación,Brsil,2021,HP
Producto_40,Computación,Brasil,2022,GL
Producto_40,Computación,Braasil,2023,Samsung
Producto_40,Computación,Brasil,2024,Dell
Producto_41,Deporte,Chile,2018,Appel
Producto_41,Deporte,Chile,2019,Appl
Producto_41,Deporte,Chile,2020,Hl
Producto_41,Deporte,Chile,2021,Xiaomi
Producto_41,Deporte,Chile,2022,Sony
Producto_41,Deporte,Chile,2023,Huawei
Producto_41,Deporte,Chile,2024,Samsung
Producto_41,Deporte,Peru,2018,Xiaomo
Producto_41,Deporte,Peru,2019,Huawe
Producto_41,Deporte,Peru,2020,Apple
Producto_41,Deporte,Peru,2021,Samsung
Producto_41,Deporte,Peru,2022,Xiaomi
Producto_41,Deporte,Peru,2023,Sony
Producto_41,Deporte,Peru,2024,Apple
Producto_41,Deporte,Cloombia,2018,Dsll
Producto_41,Deporte,Colombia,2019,Apole
Producto_41,Deporte,Colombia,2020,Xiaomi
Producto_41,Deporte,Colombia,2021,Huawei
Producto_41,Deporte,Colombai,2022,Huawei
Producto_41,Deporte,Colombia,2023,Xiaomi
Producto_41,Deporte,Colombia,2024,Xiaomi
Producto_41,Deporte,Mexico,2018,Samsung
Producto_41,Deporte,Mexico,2019,Huawei
Producto_41,Deporte,Mexico,2020,Applee
Producto_41,Deporte,Mexic,2021,Samsung
Producto_41,Deporte,Mexico,2022,Sony
Producto_41,Deporte,Mexico,2023,Xioami
Producto_41,Deporte,Mexico,2024,Dell
Producto_41,Deporte,Argentina,2018,Huawei
Producto_41,Deporte,Argentina,2019,Huawei
Producto_41,Deporte,Argentina,2020,Delll
Producto_41,Deporte,Argenntina,2021,Huawe
Producto_41,Deporte,Arrgentina,2022,Xiaomi
Producto_41,Deporte,Argentina,2023,Soyn
Producto_41,Deporte,Argetina,2024,Sony
Producto_41,Deporte,Brasil,2018,Xiaomi
Producto_41,Deporte,Brasil,2019,Xiaomi
Producto_41,Deporte,Brasil,2020,Dell
Producto_41,Deporte,Brasil,2021,Xiaomi
Producto_41,Deporte,Brssil,2022,Dell
Producto_41,Deporte,Basil,2023,Sony
Producto_41,Deporte,Brasil,2024,Dell
Producto_42,Computación,Chilee,2018,Samsung
Producto_42,Computación,Chile,2019,G
Producto_42,Computación,Chile,2020,HP
Producto_42,Computación,Chile,2021,HP
Producto_42,Computación,Chile,2022,Samsung
Producto_42,Computación,Chile,2023,Del
Producto_42,Computación,Chile,2024,Xiaomi
Producto_42,Computación,Peru,2018,SSony
Producto_42,Computación,Peru,2019,Huawei
Producto_42,Computación,Peru,2020,Huawei
Producto_42,Computación,Peru,2021,Apple
Producto_42,Computación,Peru,2022,Dell
Producto_42,Computación,Per,2023,Samsung
Producto_42,Computación,PPeru,2024,rell
Producto_42,Computación,Colomia,2018,Soy
Producto_42,Computación,Colombia,2019,Huawei
Producto_42,Computación,Colombia,2020,Xiaomi
Producto_42,Computación,oClombia,2021,Huawei
Producto_42,Computación,Colombia,2022,Samsung
Producto_42,Computación,Colombiia,2023,Samsung
Producto_42,Computación,Colomia,2024,Huawei
Producto_42,Computación,Mexico,2018,Apple
Producto_42,Computación,Mexico,2019,LG
Producto_42,Computación,Mexico,2020,LG
Producto_42,Computación,Mexico,2021,Hl
Producto_42,Computación,Mexico,2022,Snoy
Producto_42,Computación,Mexico,2023,Dlel
Producto_42,Computación,Mexico,2024,Appl
Producto_42,Computación,Argentuna,2018,Applee
Producto_42,Computación,Argetina,2019,Sony
Producto_42,Computación,Argentina,2020,LG
Producto_42,Computación,Argentina,2021,Sony
Producto_42,Computación,Argentina,2022,HP
Producto_42,Computación,Argentina,2023,Dlel
Producto_42,Computación,AArgentina,2024,Apple
Producto_42,Computación,Brasil,2018,Apple
Producto_42,Computación,Brasil,2019,Huawei
Producto_42,Computación,Braisl,2020,Xizomi
Producto_42,Computación,Brasil,2021,Dell
Producto_42,Computación,Brasil,2022,HP
Producto_42,Computación,Brail,2023,Huawei
Producto_42,Computación,Brasil,2024,Hawei
Producto_43,Juguetería,Chle,2018,Apple
Producto_43,Juguetería,Chkle,2019,PH
Producto_43,Juguetería,Chiile,2020,HP
Producto_43,Juguetería,Chie,2021,Huawe
Producto_43,Juguetería,Chile,2022,PH
Producto_43,Juguetería,Chile,2023,Del
Producto_43,Juguetería,Chilf,2024,Huawwei
Producto_43,Juguetería,Peru,2018,Xiaomi
Producto_43,Juguetería,Peru,2019,Sony
Producto_43,Juguetería,Peru,2020,Apple
Producto_43,Juguetería,Peru,2021,LG
Producto_43,Juguetería,Peru,2022,Dell
Producto_43,Juguetería,Peru,2023,HP
Producto_43,Juguetería,Peru,2024,zpple
Producto_43,Juguetería,Colombia,2018,Huawei
Producto_43,Juguetería,Colombia,2019,Xiaomi
Producto_43,Juguetería,Colombia,2020,HP
Producto_43,Juguetería,Colombia,2021,Apple
Producto_43,Juguetería,Colombia,2022,Xaiomi
Producto_43,Juguetería,Colombia,2023,Sony
Producto_43,Juguetería,Colombia,2024,Sony
Producto_43,Juguetería,Mexico,2018,Del
Producto_43,Juguetería,Mexio,2019,Samsung
Producto_43,Juguetería,Mexico,2020,Xiaomi
